baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TOR1B	1158.16931800023	-2.18239950946826e-08	0.0932647937274018	-2.34000357717733e-07	0.999999813294727	0.999999999882353
TOR2A	262.452600546581	-1.53646642428039e-07	0.258084454131888	-5.95334743988578e-07	0.999999524991599	0.999999999882353
TOR3A	1598.64332552331	-3.00203235916738e-08	0.103941161611318	-2.88820358809661e-07	0.999999769554695	0.999999999882353
TOR4A	347.372725881981	-1.42117902620299e-07	0.24545460558953	-5.78998720675712e-07	0.99999953802586	0.999999999882353
TOX4	2239.70633590063	-1.10896551039538e-08	0.0628056600860079	-1.76570950592149e-07	0.999999859116765	0.999999999882353
TPCN1	2371.4438202401	-1.71354326944239e-08	0.0824642849087251	-2.07792169827096e-07	0.999999834205836	0.999999999882353
TPCN2	515.434425180275	-3.15955307341634e-08	0.116433096881047	-2.71362109061161e-07	0.999999783484363	0.999999999882353
TPD52	1321.02300433047	-5.90116878502772e-08	0.141556746023362	-4.16876549567891e-07	0.999999667380637	0.999999999882353
TPD52L1	334.122901023756	-1.04241425335222e-07	0.210053433222994	-4.9626146897851e-07	0.999999604040636	0.999999999882353
TPD52L2	6337.5574045795	-2.51883842100775e-08	0.0871885887027539	-2.88895422954379e-07	0.999999769494802	0.999999999882353
TPGS1	171.377574135872	-7.52758550668276e-08	0.197400254212914	-3.81336160720623e-07	0.999999695737765	0.999999999882353
TPGS2	2703.23379661823	-2.55961143033094e-08	0.0936781429241188	-2.73234646891354e-07	0.999999781990294	0.999999999882353
TPH1	27.5149048721336	-2.9634017584439e-07	0.506979423106012	-5.84521111387244e-07	0.99999953361963	0.999999999882353
TPH2	85.5897024072783	-2.69812965966717e-07	0.362525459013579	-7.44259359607101e-07	0.999999406166948	0.999999999882353
TPI1	31602.8702991135	-4.15128189710289e-08	0.101505110947064	-4.08972696879059e-07	0.999999673686999	0.999999999882353
TPK1	58.6016217940318	-2.98229742464938e-07	0.40764145490194	-7.31598170104359e-07	0.999999416269115	0.999999999882353
TPM1	15147.925597147	-1.05809127727853e-07	0.171281187273464	-6.17751017564587e-07	0.999999507106001	0.999999999882353
TPM2	6647.65152580266	-4.94233669265524e-08	0.119314526271761	-4.14227575391629e-07	0.999999669494213	0.999999999882353
TPM3	17002.3200589955	-4.08851810262018e-08	0.103443218975078	-3.95242737332565e-07	0.999999684641922	0.999999999882353
TPM4	15618.6555691159	-3.56142354372819e-08	0.0995100416361765	-3.57895895245355e-07	0.999999714440391	0.999999999882353
TPMT	1235.3972777494	-2.29078541305115e-08	0.0968045984323304	-2.36640144182043e-07	0.999999811188482	0.999999999882353
TPP1	4730.51422201654	-1.1894192949977e-08	0.0665688450572644	-1.78675068491054e-07	0.999999857437921	0.999999999882353
TPP2	2774.56591639617	-1.35113200691287e-08	0.0691331745616156	-1.95439022651659e-07	0.999999844062221	0.999999999882353
TPR	9171.95748984355	-2.68017782862279e-08	0.0935659754658619	-2.86447911783986e-07	0.999999771447634	0.999999999882353
TPRA1	1361.19329801349	-3.58530483604429e-08	0.113375372183351	-3.16233126030767e-07	0.999999747682471	0.999999999882353
TPRKB	1050.27762466092	-5.75609769961356e-08	0.142306048612946	-4.04487212997487e-07	0.999999677265898	0.999999999882353
TPRN	376.30859798364	-6.34386268684619e-08	0.160598279337616	-3.95014362109689e-07	0.999999684824139	0.999999999882353
TPST1	2076.09367862985	-7.03013963712866e-08	0.15853452697855	-4.43445334660747e-07	0.999999646181814	0.999999999882353
TPST2	450.643356041216	-6.0099641445799e-08	0.166453975443558	-3.6105861266244e-07	0.999999711916907	0.999999999882353
TPT1	47197.5054496279	-3.09346553948863e-08	0.0869066043306731	-3.55952871857498e-07	0.999999715990699	0.999999999882353
TPX2	9676.65952765035	-2.53266085699801e-08	0.0860000370281507	-2.94495321690267e-07	0.99999976502673	0.999999999882353
TRA2B	6264.08648272153	-1.06470951128712e-08	0.057438462116319	-1.85365253883534e-07	0.999999852099926	0.999999999882353
TRABD	1278.06259949285	-2.82379026280949e-08	0.101643199717554	-2.77813987621035e-07	0.999999778336509	0.999999999882353
TRADD	334.894931817264	-5.8416699468634e-08	0.167984185972091	-3.47751183425918e-07	0.9999997225347	0.999999999882353
TRAF1	427.442536761096	-4.88066022321573e-08	0.147897573400923	-3.30002724925388e-07	0.999999736695921	0.999999999882353
TRAF2	743.608793555609	-4.60230892033713e-08	0.132817111648872	-3.46514757262921e-07	0.999999723521225	0.999999999882353
TRAF3	1598.14106349475	-2.54718883566288e-08	0.100089652388125	-2.54490726552376e-07	0.999999796945778	0.999999999882353
TRAF3IP1	560.182252279557	-2.97013809387816e-08	0.113906569325541	-2.60752133214513e-07	0.999999791949899	0.999999999882353
TRAF3IP2	982.962923503035	-2.90123546907482e-08	0.105175467878896	-2.75847165464046e-07	0.999999779905806	0.999999999882353
TRAF4	1827.38319904972	-2.47674923184979e-08	0.0921905005925007	-2.68655579038179e-07	0.999999785643861	0.999999999882353
TRAF5	312.116790307251	-5.72083901561729e-08	0.160868183493244	-3.55622777070615e-07	0.999999716254077	0.999999999882353
TRAF6	277.610253074152	-8.03690351411592e-08	0.20953695725065	-3.83555417601207e-07	0.999999693967054	0.999999999882353
TRAF7	4669.37689766128	-1.09816787509414e-08	0.0588364875686779	-1.86647422454014e-07	0.999999851076903	0.999999999882353
TRAFD1	1863.56194634435	-1.86431108428966e-08	0.0852501298894172	-2.18687184020477e-07	0.999999825512872	0.999999999882353
TRAIP	467.822412333505	-5.29658314379964e-08	0.147280298168103	-3.59626047046308e-07	0.999999713059929	0.999999999882353
TRAK1	1167.18511599953	-2.42566824072691e-08	0.0996518753504862	-2.43414208934411e-07	0.999999805783561	0.999999999882353
TRAK2	1836.86897862825	-3.79869697919608e-08	0.130563815268213	-2.90945617006712e-07	0.999999767858984	0.999999999882353
TRAM1	5672.43277246151	-1.49574390916769e-08	0.0708861705180415	-2.11006448540904e-07	0.999999831641213	0.999999999882353
TRAM1L1	115.965216386339	-2.57615965432515e-07	0.377175467685662	-6.83013577243609e-07	0.999999455034012	0.999999999882353
TRAM2	8277.81173074551	-1.68916178209913e-08	0.0778539897826754	-2.1696534587557e-07	0.9999998268867	0.999999999882353
TRAP1	5060.95430648616	-3.22264715493632e-08	0.0966217133213179	-3.33532395996677e-07	0.999999733879651	0.999999999882353
TRAPPC1	1951.17533680808	-7.09395198818637e-08	0.151197795766786	-4.69183558676239e-07	0.999999625645682	0.999999999882353
TRAPPC10	1477.64783245559	-3.18678363898936e-08	0.112286043879085	-2.83809414678555e-07	0.99999977355285	0.999999999882353
TRAPPC11	1106.6421440979	-2.64459823637114e-08	0.100652970988776	-2.62744180364636e-07	0.999999790360475	0.999999999882353
TRAPPC12	107.598000409818	-3.93415014332487e-07	0.453360150729185	-8.67775903329214e-07	0.999999307615005	0.999999999882353
TRAPPC12.1	736.896655187357	-2.49891508777149e-08	0.0991014383313232	-2.52157297598138e-07	0.999999798807585	0.999999999882353
TRAPPC13	750.259569698799	-2.23320830444004e-08	0.09505932967337	-2.34927840551105e-07	0.999999812554703	0.999999999882353
TRAPPC2	291.754130968189	-5.82654156598605e-08	0.161499698297753	-3.60777241530434e-07	0.999999712141409	0.999999999882353
TRAPPC2L	862.154825212641	-2.14576097353116e-08	0.0906358267376486	-2.36745341303303e-07	0.999999811104547	0.999999999882353
TRAPPC3	1526.18597962151	-2.02253330489584e-08	0.0851107518109355	-2.3763546459896e-07	0.999999810394332	0.999999999882353
TRAPPC4	934.749144098733	-4.07551852579061e-08	0.120484038389868	-3.38262111749843e-07	0.999999730105883	0.999999999882353
TRAPPC4.1	934.749144098733	-4.07551852579061e-08	0.120484038389868	-3.38262111749843e-07	0.999999730105883	0.999999999882353
TRAPPC5	568.260087682817	-3.01297025674836e-08	0.109580871954565	-2.74954031940684e-07	0.999999780618423	0.999999999882353
TRAPPC6A	111.028848445684	-9.38542823818234e-08	0.249347253989561	-3.76399903669092e-07	0.999999699676328	0.999999999882353
TRAPPC6B	864.187372306906	-2.38790014657245e-08	0.098981610809725	-2.41246846463509e-07	0.999999807512866	0.999999999882353
TRAPPC8	1380.59938473346	-5.38417447267157e-08	0.15322471666447	-3.51390727937306e-07	0.999999719630763	0.999999999882353
TRAPPC9	617.302256700099	-4.23856074779908e-08	0.136374120775221	-3.10803891801826e-07	0.999999752014373	0.999999999882353
TRDMT1	313.138303635961	-6.74168060564862e-08	0.183514259473227	-3.67365491106818e-07	0.999999706884746	0.999999999882353
TRERF1	850.903958688942	-5.11263347847677e-08	0.15417366318952	-3.31615230040425e-07	0.999999735409328	0.999999999882353
TREX1	553.656736029422	-4.76874672788986e-08	0.135604461939264	-3.5166591568541e-07	0.999999719411195	0.999999999882353
TRIAP1	818.684790017311	-2.27864211212604e-08	0.0931791690416364	-2.44544154617632e-07	0.999999804881995	0.999999999882353
TRIB1	1342.31259609397	-3.96677961061342e-08	0.127595029829108	-3.1088825449755e-07	0.999999751947062	0.999999999882353
TRIB2	2531.81456185278	-1.08147514032584e-07	0.206961965507814	-5.22547772327281e-07	0.9999995830672	0.999999999882353
TRIB3	2148.59778575808	-1.00881730125603e-07	0.178799834211889	-5.64216016028583e-07	0.999999549820752	0.999999999882353
TRIM11	1080.96637266748	-2.29802648436962e-08	0.0918361957876732	-2.50231018898333e-07	0.999999800344533	0.999999999882353
TRIM13	746.329075977616	-2.87200991033311e-08	0.108049132999874	-2.65805919084651e-07	0.999999787917561	0.999999999882353
TRIM14	1430.74897210784	-2.11094322317387e-08	0.0897566850109802	-2.35185069826903e-07	0.999999812349464	0.999999999882353
TRIM16	1606.69827322779	-2.130630869811e-08	0.0903535265409477	-2.35810482598641e-07	0.999999811850457	0.999999999882353
TRIM17	22.6892874598092	-2.80712646694531e-07	0.530250324353028	-5.29396463900396e-07	0.999999577602735	0.999999999882353
TRIM2	2665.99880607474	-8.89509849129701e-08	0.195423990619485	-4.5516921761243e-07	0.999999636827509	0.999999999882353
TRIM21	442.188348393674	-3.7518728543753e-08	0.132370008728292	-2.83438287148303e-07	0.999999773848967	0.999999999882353
TRIM23	619.958403870042	-4.22340208152735e-08	0.138858924414295	-3.04150568596265e-07	0.999999757322957	0.999999999882353
TRIM24	1003.5852774954	-2.89120238081145e-08	0.107453446940129	-2.69065577991406e-07	0.99999978531673	0.999999999882353
TRIM25	3664.19171634831	-2.97133641965185e-08	0.101233588915359	-2.93512899373367e-07	0.999999765810589	0.999999999882353
TRIM26	335.565886762547	-7.26815245747003e-08	0.18101724301691	-4.0151713374571e-07	0.999999679635678	0.999999999882353
TRIM26.1	139.228658959392	-1.20199218064757e-07	0.277653783341848	-4.32910427576516e-07	0.999999654587454	0.999999999882353
TRIM26.2	171.664863323228	-1.01025406447126e-07	0.442436720303874	-2.28338656831512e-07	0.999999817812111	0.999999999882353
TRIM26.3	168.245824058471	-1.1669950195609e-07	0.277800855849547	-4.20083306076253e-07	0.999999664822016	0.999999999882353
TRIM26.4	139.228658959392	-1.20199218064757e-07	0.277653783341848	-4.32910427576516e-07	0.999999654587454	0.999999999882353
TRIM27	22.1774745333195	-1.26948153938409e-06	0.943181098334607	-1.34595735816339e-06	0.999998926081404	0.999999999882353
TRIM27.1	653.415888959636	-3.05007123307885e-08	0.113331284524095	-2.69128797567841e-07	0.999999785266288	0.999999999882353
TRIM27.2	1326.40815804784	-2.982993471587e-06	1.03975620074111	-2.86893549609112e-06	0.999997710920662	0.999999999882353
TRIM27.3	659.979658154568	-2.92959498371364e-08	0.110900116452202	-2.64165185523163e-07	0.999999789226677	0.999999999882353
TRIM27.4	658.915180333203	-2.8588179707452e-08	0.10957173344086	-2.60908345699231e-07	0.999999791825259	0.999999999882353
TRIM27.5	100.489408658064	-6.35654530559565e-07	0.548711519762539	-1.15844939948527e-06	0.99999907569111	0.999999999882353
TRIM27.6	55.0155710568779	-8.43870978260511e-07	0.741370257829715	-1.13825847388437e-06	0.999999091801137	0.999999999882353
TRIM28	12561.6223251599	-1.63798722789771e-08	0.0670583541584051	-2.4426296297527e-07	0.999999805106353	0.999999999882353
TRIM3	415.746671647762	-4.71382728251393e-08	0.148415966654706	-3.1760917566779e-07	0.999999746584542	0.999999999882353
TRIM32	881.896518419717	-2.41575342747488e-08	0.0993142683174133	-2.43243339391477e-07	0.999999805919895	0.999999999882353
TRIM33	1802.28565503638	-4.09416705494913e-08	0.127833477108886	-3.20273464161645e-07	0.999999744458748	0.999999999882353
TRIM35	562.857272870211	-2.89979207516716e-08	0.111791801617987	-2.59392194525702e-07	0.999999793034973	0.999999999882353
TRIM36	189.036382578196	-1.25560963103637e-07	0.267498559352395	-4.69389305899872e-07	0.99999962548152	0.999999999882353
TRIM37	1431.98851177879	-3.11969292927762e-08	0.107975489987061	-2.88926026605802e-07	0.999999769470384	0.999999999882353
TRIM39	85.3654887755643	-2.16036760852977e-07	0.331009426568652	-6.52660448653931e-07	0.999999479252305	0.999999999882353
TRIM39.1	85.7655661933663	-1.41863760250193e-07	0.314419774904434	-4.51192232719178e-07	0.999999640000684	0.999999999882353
TRIM39.2	85.7655661933663	-1.41863760250193e-07	0.314419774904434	-4.51192232719178e-07	0.999999640000684	0.999999999882353
TRIM39.3	85.7655661933663	-1.41863760250193e-07	0.314419774904434	-4.51192232719178e-07	0.999999640000684	0.999999999882353
TRIM39.4	85.7655661933663	-1.41863760250193e-07	0.314419774904434	-4.51192232719178e-07	0.999999640000684	0.999999999882353
TRIM39.5	85.7655661933663	-1.41863760250193e-07	0.314419774904434	-4.51192232719178e-07	0.999999640000684	0.999999999882353
TRIM41	1832.87094879731	-1.53470195463821e-08	0.0743512583870303	-2.06412371213602e-07	0.999999835306756	0.999999999882353
TRIM44	5532.39450320318	-1.57146737179216e-08	0.0719489087000353	-2.18414344315328e-07	0.999999825730567	0.999999999882353
TRIM45	214.285751492545	-5.96735888641539e-08	0.17292564996304	-3.45082345371598e-07	0.999999724664124	0.999999999882353
TRIM46	164.198211744979	-8.99354749199998e-08	0.222021214323846	-4.05076042818222e-07	0.999999676796079	0.999999999882353
TRIM47	528.304335970273	-4.18482452754463e-08	0.130886355718406	-3.19729623808003e-07	0.99999974489267	0.999999999882353
TRIM56	3106.21268219179	-2.14036139694376e-08	0.0893562994369901	-2.39531114250433e-07	0.999999808881822	0.999999999882353
TRIM59	147.241572670799	-1.56337771059047e-07	0.287079406702718	-5.44580236021389e-07	0.999999565487838	0.999999999882353
TRIM6	195.491633769863	-1.99255460631783e-07	0.329079527960695	-6.05493334290857e-07	0.999999516886217	0.999999999882353
TRIM62	549.111170059732	-8.01448002712247e-08	0.188051900876209	-4.26184472998136e-07	0.999999659953989	0.999999999882353
TRIM65	1078.02248096837	-3.58209006040102e-08	0.112477513548899	-3.18471661346223e-07	0.999999745896378	0.999999999882353
TRIM66	354.352485603918	-8.63594803435545e-08	0.21161950653114	-4.08088468587591e-07	0.999999674392511	0.999999999882353
TRIM68	321.371027822925	-6.64285477587529e-08	0.184467825481833	-3.60109127893932e-07	0.999999712674487	0.999999999882353
TRIM7	202.054623712099	-1.21269430118267e-07	0.239402257265071	-5.06550905173777e-07	0.999999595830854	0.999999999882353
TRIM72	39.6061949836111	-2.3370730015728e-07	0.43956196448599	-5.31682263342712e-07	0.999999575778931	0.999999999882353
TRIM8	2118.94576204096	-2.06687400109925e-08	0.0856649931764443	-2.41274051915479e-07	0.999999807491159	0.999999999882353
TRIM9	424.412420346084	-1.1295513804556e-07	0.238582485102137	-4.7344270891136e-07	0.999999622247372	0.999999999882353
TRIO	5710.25612280668	-7.09727471629962e-08	0.162032638870729	-4.38015128665644e-07	0.999999650514491	0.999999999882353
TRIOBP	3958.7237140132	-6.52147389187932e-08	0.150703172668819	-4.32736337025281e-07	0.999999654726358	0.999999999882353
TRIP10	1467.97281472804	-1.98145835035084e-08	0.0849843552924344	-2.33155660654549e-07	0.999999813968698	0.999999999882353
TRIP11	1456.31875626297	-2.92252058842802e-08	0.111470275738136	-2.62179362980455e-07	0.999999790811134	0.999999999882353
TRIP12	9929.14627122408	-3.63432791169445e-08	0.110224417095738	-3.29720764913438e-07	0.999999736920892	0.999999999882353
TRIP13	2457.03749637711	-6.33032531076659e-08	0.142006103277099	-4.45778397173122e-07	0.999999644320299	0.999999999882353
TRIP4	713.399047206654	-2.49709727443342e-08	0.101044734490505	-2.47127897067022e-07	0.999999802820466	0.999999999882353
TRIP6	2980.24967043015	-5.17360486166737e-08	0.128665553591385	-4.02097120578027e-07	0.999999679172916	0.999999999882353
TRIR	3127.40113261752	-5.09905961830993e-08	0.123537234840767	-4.12754877092913e-07	0.999999670669256	0.999999999882353
TRIT1	821.019854916438	-3.06833131098551e-08	0.107123329372441	-2.86429793487626e-07	0.99999977146209	0.999999999882353
TRMO	306.937026951505	-7.62624882850656e-08	0.18767387430101	-4.06356444492366e-07	0.999999675774467	0.999999999882353
TRMT1	1512.21267417868	-6.5977993268958e-08	0.149719364001781	-4.40677755404925e-07	0.999999648390023	0.999999999882353
TRMT10A	163.095563488513	-8.6070084605138e-08	0.20927588732112	-4.1127568831219e-07	0.999999671849478	0.999999999882353
TRMT10B	225.177517069196	-8.25146682699429e-08	0.196631693216017	-4.19640735022778e-07	0.999999665175136	0.999999999882353
TRMT10C	1516.65276171882	-2.50385880425402e-08	0.0964202986563524	-2.59681710090727e-07	0.999999792803973	0.999999999882353
TRMT11	625.44318999619	-4.72197988133604e-08	0.136663533276756	-3.45518644814606e-07	0.999999724316008	0.999999999882353
TRMT112	4880.88944700508	-3.0016515017882e-08	0.0929088811433362	-3.23074765818928e-07	0.999999742223632	0.999999999882353
TRMT12	514.641408642182	-3.33737297793218e-08	0.11689098795223	-2.85511572482907e-07	0.999999772194724	0.999999999882353
TRMT13	709.827736242158	-3.46401192264493e-08	0.121324479670501	-2.85516322184333e-07	0.999999772190935	0.999999999882353
TRMT1L	885.914175232335	-2.31469515579889e-08	0.0944436450637614	-2.45087443865193e-07	0.999999804448512	0.999999999882353
